kepid,kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_time0bk
7106173,K03083.01,CANDIDATE,10.18318233,3.137,51.5,133.21404
7106173,K03083.02,CANDIDATE,6.2321233,2.85,31.7,135.2369
7106173,K03083.03,CANDIDATE,8.2942929,3.976,36.8,134.8478
3324986,K03084.01,FALSE POSITIVE,1.540411479,1.703,107.1,131.99239
11912932,K03085.01,FALSE POSITIVE,3.74785358,3.713,98.2,134.18012
8037145,K00520.03,CONFIRMED,25.75274977,2.7678,738.9,136.43851
8162789,K00521.01,CONFIRMED,10.161023528,3.1627,1653.9,172.000736
8265218,K00522.01,CANDIDATE,12.82993461,2.942,1417.4,169.944919
8806123,K00523.01,CONFIRMED,49.41121127,5.278,3184.0,198.238709
8806123,K00523.02,CONFIRMED,36.8567758,7.495,714.1,138.90683
10098844,K02964.02,FALSE POSITIVE,35.080928,6.92,100.7,164.4576
8355239,K00574.02,CONFIRMED,10.39986173,3.377,275.3,141.51366
9210823,K00090.01,FALSE POSITIVE,0.828206212,1.737,132.3,135.722038
8367113,K00575.01,CONFIRMED,24.31574009,4.1344,643.3,183.40875
8474898,K00576.01,FALSE POSITIVE,199.443024,7.409,4036.0,240.85148
8558011,K00577.01,CONFIRMED,39.6766071,5.04,611.2,178.55555
7429287,K04260.03,FALSE POSITIVE,358.66044,16.732,133.8,296.9516
9115800,K00421.01,CONFIRMED,4.454194254,2.3061,16041.5,172.8202233
9214713,K00422.01,CANDIDATE,809.0141881,8.3017,16311.3,250.634242
9478990,K00423.01,CONFIRMED,21.0871953,5.92691,8894.7,202.858405
9597411,K00424.01,FALSE POSITIVE,1.575631524,2.59202,25626.6,170.393276
6850504,K00070.04,CONFIRMED,6.09855603,2.9815,84.4,135.92906
8609450,K01278.05,FALSE POSITIVE,203.250506,9.81,238.9,208.4914
10934674,K00477.01,CONFIRMED,16.54295261,3.8516,726.0,169.65031
10990886,K00478.01,CONFIRMED,11.023474798,1.4814,1795.5,171.114662
11015323,K00479.01,CONFIRMED,34.18884323,5.3278,1063.2,193.38946
11134879,K00480.01,CONFIRMED,4.30165843,2.1055,739.4,172.311001
11192998,K00481.01,CONFIRMED,7.650243513,2.752,981.4,171.972352
9334893,K02298.03,CANDIDATE,2.47240869,1.87,47.5,132.44084
8934495,K00524.01,CONFIRMED,4.592393816,2.2748,1027.7,172.004723
9119458,K00525.01,CANDIDATE,11.53029332,1.8385,1209.3,173.726435
5866724,K00085.01,CONFIRMED,5.859935955,4.0185,322.8,132.040528
9157634,K00526.01,CONFIRMED,2.104721971,1.7547,905.5,171.044219
9636569,K00527.01,FALSE POSITIVE,10.63624422,5.055,231.7,171.69616
12406807,K03091.02,CANDIDATE,7.9069765,4.634,126.1,138.427
8565266,K00578.01,CONFIRMED,6.412512953,5.2677,1156.4,169.879804
8616637,K00579.01,CONFIRMED,2.019997006,1.8073,332.8,170.07102
8616637,K00579.02,CONFIRMED,3.763041531,1.6011,354.5,132.59298
8625925,K00580.01,CONFIRMED,6.521209629,2.7975,760.4,175.7111
8822216,K00581.01,CONFIRMED,6.996926239,2.7374,1317.4,175.914281
4548011,K04288.04,CANDIDATE,13.9509565,5.231,35.7,144.287
9967884,K00425.01,FALSE POSITIVE,5.428344915,1.8931,13756.0,169.753676
10016874,K00426.01,CANDIDATE,16.30141333,3.5764,942.3,172.14753
10189546,K00427.01,CONFIRMED,24.61480613,2.6602,1798.0,191.741225
10189546,K00427.02,CONFIRMED,42.949522,5.4154,959.1,153.73786
10189546,K00427.03,CONFIRMED,117.033521,6.822,770.4,245.65151
10748393,K01289.02,FALSE POSITIVE,386.39833,8.519,748.0,365.94877
11192998,K00481.02,CONFIRMED,1.55400389,1.7664,465.8,169.830304
11192998,K00481.03,CONFIRMED,34.25951418,4.7743,1072.5,183.23718
8823868,K00081.01,FALSE POSITIVE,23.8761144,9.3113,1611.7,143.07006
11255761,K00482.01,FALSE POSITIVE,4.99270186,3.1008,557.4,169.55323
11497977,K00483.01,CONFIRMED,4.79860021,3.0384,817.4,173.257466
7021681,K00255.03,FALSE POSITIVE,7.7333361,2.807,126.9,133.58981
9941859,K00528.01,CONFIRMED,9.57665962,3.3603,746.8,176.683759
9941859,K00528.02,CONFIRMED,96.6781852,5.6957,951.3,140.18339
9941859,K00528.03,CONFIRMED,20.55280311,2.2013,727.3,145.02837
10068030,K00529.01,FALSE POSITIVE,2.023123903,1.1829,1288.9,170.513161
10266615,K00530.01,CONFIRMED,10.94026745,2.3494,538.6,170.30551
6444896,K03138.02,CONFIRMED,19.5352551,1.013,1732.0,148.20374
10395543,K00531.01,CANDIDATE,3.687469832,1.0668,5057.6,170.8803594
8822216,K00581.02,CONFIRMED,151.863949,8.577,747.0,143.31451
9020160,K00582.01,CONFIRMED,5.945043548,2.7004,800.2,170.472237
7941200,K00092.01,CONFIRMED,65.7045275,3.3104,636.1,137.44275
9020160,K00582.02,CONFIRMED,17.73842886,3.0049,605.5,148.99011
7429287,K04260.04,CANDIDATE,84.799829,15.21,56.1,180.4426
9020160,K00582.03,CONFIRMED,9.93962361,3.432,300.1,131.58267
10418224,K00428.01,CONFIRMED,6.8731664,6.8569,3753.8,172.518826
10616679,K00429.01,CONFIRMED,8.600099313,4.0077,2791.6,172.529281
10717241,K00430.01,CONFIRMED,12.37646897,2.7075,1709.0,179.404945
10717241,K00430.02,CANDIDATE,9.340538,2.57,200.8,135.12248
7303287,K01353.03,CONFIRMED,330.071558,4.295,616.7,340.9871
10843590,K00431.01,CONFIRMED,18.87022157,3.1404,1096.6,178.71167
6850504,K00070.05,CONFIRMED,19.5776073,3.382,98.1,135.2032
12061222,K00484.01,CONFIRMED,17.20522898,3.6688,1080.6,175.05878
12316431,K00485.01,FALSE POSITIVE,17.90766147,5.396,1089.3,175.55977
12404305,K00486.01,CONFIRMED,22.18332255,5.1364,748.1,169.49619
10212441,K02342.02,FALSE POSITIVE,354.78194,6.46,193.0,175.7246
12834874,K00487.01,CONFIRMED,7.65880048,3.0427,668.2,173.03964
2557816,K00488.01,CONFIRMED,9.3789167,3.3427,563.5,176.45197
10454313,K00532.01,CONFIRMED,4.221626193,3.0619,658.0,173.699895
10513530,K00533.01,CONFIRMED,16.54967098,4.3808,744.5,171.69398
5866724,K00085.02,CONFIRMED,2.154911236,3.1341,99.7,133.498613
8121310,K00317.02,CANDIDATE,11.505879,5.583,49.8,136.2363
10513530,K00533.02,CONFIRMED,3.52467888,2.484,129.7,131.63994
10554999,K00534.01,CONFIRMED,6.400157105,2.0004,743.2,174.02214
9076513,K00583.01,CONFIRMED,2.437029217,3.2005,244.0,170.73808
9146018,K00584.01,CONFIRMED,9.9267215,3.8428,725.5,175.68671
9146018,K00584.02,CONFIRMED,21.22349325,4.9416,582.9,170.37387
9146018,K00584.03,CONFIRMED,6.47027706,3.343,116.9,136.50567
9279669,K00585.01,CONFIRMED,3.722158895,1.9941,757.4,171.560055
10843590,K00431.02,CONFIRMED,46.9026431,3.9264,821.3,154.30327
10858832,K00432.01,CONFIRMED,5.263415218,2.1446,1030.7,174.351207
10937029,K00433.01,CONFIRMED,4.030466786,2.7734,2908.3,171.092308
11599038,K01437.02,FALSE POSITIVE,9.27989,3.33,164.3,133.7457
10937029,K00433.02,CONFIRMED,328.240201,12.2726,13888.6,199.203375
11656302,K00434.01,FALSE POSITIVE,22.264806569,8.7941,19372.6,173.103028
2576197,K00489.01,FALSE POSITIVE,2.217038096,1.8575,543.7,171.69587
2576197,K00489.02,FALSE POSITIVE,8.874603,2.88,93.3,140.2954
3239945,K00490.01,CONFIRMED,4.393157678,2.4455,447.2,172.867528
10387742,K02583.02,FALSE POSITIVE,251.7512,4.314,114.3,271.06864
10187017,K00082.01,CONFIRMED,16.145671932,3.7236,941.1,134.754877
3239945,K00490.02,CONFIRMED,1071.232624,16.1784,19045.6,420.286557
10554999,K00534.02,CONFIRMED,2.735900074,1.9359,428.9,171.0964
10873260,K00535.01,CONFIRMED,5.852968845,4.5973,1146.5,171.181624
10965008,K00536.01,CONFIRMED,81.1701587,8.358,1183.2,178.58702
10467815,K03191.02,FALSE POSITIVE,371.17573,8.2,133.7,458.7146
11073351,K00537.01,CONFIRMED,2.820190603,2.554,467.5,170.787705
11090765,K00538.01,CONFIRMED,21.21712312,5.89,636.0,171.64936
11246364,K00539.01,FALSE POSITIVE,200.0,7.27,,171.27413
9570741,K00586.01,CONFIRMED,15.77980122,4.0369,541.4,175.96934
9607164,K00587.01,CONFIRMED,14.03490255,3.638,851.8,171.60491
9631762,K00588.01,CONFIRMED,10.35586478,2.8431,660.9,175.68106
6462863,K00094.01,CONFIRMED,22.342964828,6.66405,5612.8,132.741641
9782691,K00590.01,CONFIRMED,11.38840217,3.6949,438.0,174.55377
11709124,K00435.01,CONFIRMED,20.5498184,5.5484,1564.3,178.946396
11709124,K00435.02,CANDIDATE,934.09418462,17.489,8709.6,657.26877
11805075,K00436.01,CANDIDATE,199.83920527,4.378,44490.0,225.35896
11599038,K01437.03,FALSE POSITIVE,17.4217322,4.718,208.4,145.9011
11824222,K00437.01,CANDIDATE,15.84132627,1.8215,31083.0,177.142109
12302530,K00438.01,CONFIRMED,5.931196562,2.4999,1007.4,174.796908
11904151,K00072.01,CONFIRMED,0.837491225,1.796,190.4,131.574858
3239945,K00490.03,CONFIRMED,7.40611676,2.8826,417.9,134.07481
3239945,K00490.04,CONFIRMED,21.803708,3.369,246.4,139.07199
3541800,K00491.01,FALSE POSITIVE,4.66229074,3.73,345.4,169.65558
3559935,K00492.01,CONFIRMED,29.9111886,6.6436,942.0,194.71129
3834360,K00493.01,FALSE POSITIVE,2.908453928,2.5363,427.5,170.12474
3966801,K00494.01,CONFIRMED,25.69581456,4.0251,1130.8,188.78889
11521048,K00540.01,FALSE POSITIVE,25.70280003,3.1644,5623.8,194.82512
11656721,K00541.01,CONFIRMED,13.64617478,3.4098,633.0,180.34991
11853905,K00007.01,CONFIRMED,3.213668926,3.98235,727.8,123.611878
5866724,K00085.03,CONFIRMED,8.13121389,4.2386,111.8,137.99254
11669239,K00542.01,CONFIRMED,41.8854433,6.763,687.4,178.6919
11669239,K00542.02,CONFIRMED,13.81733587,4.261,223.2,135.03413
10600261,K00597.03,CONFIRMED,52.8148051,7.309,553.7,164.90456
10656823,K00598.01,CONFIRMED,8.30783912,3.1516,777.5,171.17201
10656823,K00598.02,CONFIRMED,34.0963441,3.896,472.7,153.82654
10676824,K00599.01,CONFIRMED,6.45442931,2.6772,586.1,173.21478
10718726,K00600.01,CONFIRMED,3.595769013,3.1569,383.7,170.36915
12302530,K00438.02,CONFIRMED,52.6615266,3.1592,1078.1,183.52054
12470954,K00439.01,CONFIRMED,1.902208647,2.19877,2343.5,170.449657
6268648,K01613.03,CANDIDATE,20.605501,3.793,37.1,146.5069
2438264,K00440.01,CONFIRMED,15.90688891,3.9879,924.7,177.9305
2438264,K00440.02,CONFIRMED,4.973455252,1.6519,741.6,170.885791
3340312,K00441.01,FALSE POSITIVE,30.5528972,5.269,865.2,173.90269
4049108,K00495.01,FALSE POSITIVE,4.804469031,3.4587,744.4,169.63529
4454752,K00496.01,CONFIRMED,1.616883373,1.6325,437.3,169.80396
8212002,K02593.02,CANDIDATE,9.5539134,5.261,26.8,135.5281
4757437,K00497.01,CONFIRMED,13.19322809,5.0036,585.7,175.6096
10187017,K00082.02,CONFIRMED,10.31174786,3.1818,275.9,134.07991
4757437,K00497.02,CONFIRMED,4.42535097,3.504,179.0,134.56312
11823054,K00543.01,CONFIRMED,4.302139338,2.0289,747.2,173.438922
11823054,K00543.02,CONFIRMED,3.137845914,1.91,305.7,133.55689
7017274,K03209.02,CANDIDATE,6.77067637,5.982,65.8,133.34914
11913012,K00544.01,FALSE POSITIVE,3.74782314,5.133,423.4,171.66634
11972666,K00545.01,FALSE POSITIVE,1.09173174,1.9719,186.9,170.37724
12058931,K00546.01,CONFIRMED,20.68420772,6.4415,858.5,170.19034
9782691,K00590.02,CONFIRMED,50.6985408,5.972,610.9,141.31813
9886221,K00591.01,FALSE POSITIVE,2.9926465,1.81,105.9,170.80128
12366084,K00787.03,CANDIDATE,0.589376952,1.71,80.7,131.8694
9957627,K00592.01,CONFIRMED,39.7529915,4.9641,549.3,175.46244
9958962,K00593.01,CONFIRMED,9.99760285,3.4423,638.7,171.78828
9958962,K00593.02,CONFIRMED,90.4117992,7.106,1265.0,208.5028
3745690,K00442.01,CONFIRMED,13.54057461,4.4673,461.0,171.67762
3745690,K00442.02,CONFIRMED,1.732346403,2.2139,182.4,134.53123
9872283,K01815.02,CANDIDATE,1.74610057,1.299,54.2,131.7921
3745690,K00442.03,CONFIRMED,7.0257409,2.245,190.7,133.62713
3833007,K00443.01,CONFIRMED,16.21774917,4.9274,758.3,180.0425
3847138,K00444.01,CONFIRMED,11.72291212,4.2064,492.2,177.3196
4833135,K00498.01,FALSE POSITIVE,8.661374,2.972,160.1,177.5427
4847534,K00499.01,CONFIRMED,9.66857386,2.4656,411.7,174.53483
4852528,K00500.01,CONFIRMED,7.053527145,2.3982,1480.1,176.474146
4852528,K00500.02,CONFIRMED,9.521644639,2.3569,1491.3,177.484839
4852528,K00500.03,CONFIRMED,3.072146607,1.8732,539.0,134.030017
4852528,K00500.04,CONFIRMED,4.645382149,2.0271,565.5,134.58939
12058931,K00546.02,CONFIRMED,9.82578495,5.2498,433.3,131.42495
12116489,K00547.01,CONFIRMED,25.30291816,4.4903,2105.7,188.060148
12600735,K00548.01,CONFIRMED,21.30020491,4.0852,659.8,189.70595
10593626,K00087.01,CONFIRMED,289.864067,7.565,529.1,133.69719
3437776,K00549.01,FALSE POSITIVE,10.29767658,6.649,655.5,131.73374
9958962,K00593.03,CONFIRMED,51.0674355,4.374,597.5,147.60941
10294465,K00595.01,FALSE POSITIVE,199.99763493,3.43,,250.97231
10388286,K00596.01,CONFIRMED,1.682695938,1.3867,703.8,170.453117
10600261,K00597.01,CONFIRMED,17.30795548,5.1126,633.0,176.94326
6462863,K00094.02,CONFIRMED,10.423677439,5.2257,777.3,138.009041
10600261,K00597.02,CONFIRMED,2.09227115,2.4062,207.6,133.06258
11904151,K00072.02,CONFIRMED,45.29422297,6.83,477.1,138.678725
4384675,K00445.01,FALSE POSITIVE,260.20717331,6.59,,258.34887
4633570,K00446.01,CONFIRMED,16.70920628,2.7052,839.8,174.75417
4633570,K00446.02,CONFIRMED,28.55158187,4.1502,807.8,185.47672
5021176,K00447.01,FALSE POSITIVE,4.045057186,2.9954,752.7,172.68365
5640085,K00448.01,CONFIRMED,10.13958818,2.6446,1155.9,178.45074
5640085,K00448.02,CONFIRMED,43.5859419,4.6814,1708.7,194.6107
4852528,K00500.05,CONFIRMED,0.986785834,1.1879,450.0,133.171292
4951877,K00501.01,CANDIDATE,24.7962801,8.33,574.4,170.32595
5282051,K00502.01,FALSE POSITIVE,5.91037674,3.421,256.9,171.15166
10187017,K00082.03,CONFIRMED,27.4536146,3.747,136.4,145.02866
5340644,K00503.01,CONFIRMED,8.22241355,2.71,1468.6,172.95657
3437776,K00549.02,FALSE POSITIVE,0.635587392,4.7,147.7,133.41665
4165473,K00550.01,CONFIRMED,13.02363236,3.9734,607.0,178.52482
4270253,K00551.01,CONFIRMED,11.6370303,3.3372,604.3,178.84448
5544450,K03226.02,CANDIDATE,6.93650854,3.674,88.7,133.98309
4270253,K00551.02,CONFIRMED,5.68798675,2.2682,476.4,133.95607
5122112,K00552.01,FALSE POSITIVE,3.055171082,1.6798,8665.3,171.099046
10973664,K00601.01,CONFIRMED,5.40426917,2.5315,860.6,172.18553
10973664,K00601.02,CONFIRMED,11.67894236,1.2641,1185.1,131.5119
10973664,K00601.03,CONFIRMED,1.208462378,1.544,227.3,133.67712
9141746,K00929.02,CONFIRMED,2.85188338,2.666,114.9,132.1455
12459913,K00602.01,CONFIRMED,12.91385906,5.3685,487.9,177.27535
6462863,K00094.03,CONFIRMED,54.31996151,8.5858,1975.0,161.239869
5779852,K00449.01,FALSE POSITIVE,252.0792347,3.9808,5582.6,240.234923
6042214,K00450.01,FALSE POSITIVE,27.04627886,2.666,900.8,171.95525
6200715,K00451.01,FALSE POSITIVE,3.723560726,3.435,540.0,172.17977
8226050,K01910.02,CANDIDATE,18.3848331,3.545,151.8,135.4745
6291033,K00452.01,CONFIRMED,3.705991661,5.1658,501.4,169.94286
6889235,K00074.01,FALSE POSITIVE,5.188671659,5.0534,548.9,125.879388
6758917,K00453.01,FALSE POSITIVE,2.236100588,1.8643,27241.0,169.64852
5461440,K00504.01,CONFIRMED,40.606895,5.756,657.5,199.25748
5689351,K00505.01,CONFIRMED,13.76710058,2.9105,684.8,174.81089
6779260,K02678.02,CANDIDATE,2.2165905,1.0,28.7,131.5607
5689351,K00505.02,CONFIRMED,6.1954595,2.952,296.4,134.71507
5689351,K00505.03,CONFIRMED,3.25058201,2.2537,218.4,133.69472
5689351,K00505.04,CONFIRMED,8.34819209,2.835,288.9,136.84111
5303551,K00553.01,FALSE POSITIVE,2.399069173,3.2576,286.6,171.45413
5443837,K00554.01,CANDIDATE,3.65849707,2.573,4398.0,170.54381
7692093,K03337.02,FALSE POSITIVE,91.172033,6.676,368.5,154.9657
5709725,K00555.01,CONFIRMED,3.701765401,2.6061,288.3,172.44778
5709725,K00555.02,CONFIRMED,86.4943704,7.471,995.2,181.88967
7700871,K00088.01,FALSE POSITIVE,5.17968868,3.7256,121.8,136.46144
9946525,K00398.01,CONFIRMED,51.84688984,4.7769,9636.3,170.08076
9946525,K00398.02,CONFIRMED,4.180048081,2.4479,1765.6,173.719249
2716853,K01022.02,FALSE POSITIVE,68.832195,3.31,678.1,172.12379
9946525,K00398.03,CONFIRMED,1.729367077,1.7442,484.4,133.81929
7289157,K00399.01,FALSE POSITIVE,5.26640614,3.6163,59294.0,173.833637
2695110,K00400.01,FALSE POSITIVE,44.18938922,6.8151,4293.5,209.98968
7098355,K00454.01,CONFIRMED,29.00789166,5.0274,906.3,170.55349
7101828,K00455.01,FALSE POSITIVE,47.878243,4.066,910.0,193.20518
2832589,K01942.02,CANDIDATE,2.433703498,0.975,258.3,133.83759
7269974,K00456.01,CONFIRMED,13.69942266,4.3409,1292.9,171.48036
7269974,K00456.02,CONFIRMED,4.309381978,2.8977,310.7,134.03552
7440748,K00457.01,CONFIRMED,4.9213639,1.8806,761.3,174.299322
5689351,K00505.05,CONFIRMED,87.0912594,7.0,1129.1,187.31231
5780715,K00506.01,FALSE POSITIVE,1.583160478,1.1935,732.6,169.965242
10793172,K02871.04,CANDIDATE,7.9788198,2.874,83.8,132.2596
5812960,K00507.01,CONFIRMED,18.49234792,3.4744,1655.5,173.49816
6266741,K00508.01,CONFIRMED,7.930583519,3.6083,826.1,169.516944
10187017,K00082.04,CONFIRMED,7.07136119,2.757,65.7,139.98763
5738496,K00556.01,FALSE POSITIVE,9.50150926,6.852,509.5,175.67002
5774349,K00557.01,CONFIRMED,15.65563866,3.9305,955.9,170.78358
10285631,K00331.02,CANDIDATE,10.52286678,1.911,130.2,137.78844
5978361,K00558.01,CONFIRMED,9.17858526,2.1945,796.5,173.08746
6422367,K00559.01,FALSE POSITIVE,4.33144839,2.58,216.4,173.69466
6501635,K00560.01,CONFIRMED,23.67513153,4.647,980.4,179.27676
3217264,K00401.01,CONFIRMED,29.19899219,5.1227,2047.2,185.440631
3217264,K00401.02,CONFIRMED,160.0191598,5.472,1552.8,251.28261
8554498,K00005.02,FALSE POSITIVE,7.05185637,3.69,,133.3669015
6850504,K00070.01,CONFIRMED,10.854095934,3.7768,1034.4,138.608031
3217264,K00401.03,CONFIRMED,55.3291399,6.918,325.7,186.31545
3342592,K00402.01,FALSE POSITIVE,17.177328207,7.6702,24419.2,170.54643
7440748,K00457.02,CONFIRMED,7.064252021,1.3867,728.9,135.379512
7504328,K00458.01,CANDIDATE,53.71798494,4.104,3153.5,208.08042
8219268,K02133.02,FALSE POSITIVE,43.501748,10.755,167.1,164.2859
7977197,K00459.01,CONFIRMED,19.44639139,3.6227,926.0,170.10238
7977197,K00459.02,CONFIRMED,6.91986988,3.4253,170.1,134.11594
7199397,K00075.01,CANDIDATE,105.8817667,18.044,1556.3,156.97935
6266741,K00508.02,CONFIRMED,16.6658994,4.1934,754.2,180.20215
6381846,K00509.01,CONFIRMED,4.16696628,2.7535,877.7,169.715517
4367854,K02876.02,FALSE POSITIVE,0.535224793,3.3402,228.7,131.73629
6381846,K00509.02,CONFIRMED,11.46347165,2.599,1048.6,137.38521
6381846,K00509.03,CONFIRMED,39.6034,6.487,572.7,168.07114
6422155,K00510.01,CONFIRMED,2.940304817,2.7226,472.4,169.90496
6665695,K00561.01,CONFIRMED,5.378868001,2.7222,483.4,169.61512
6707833,K00563.01,CONFIRMED,15.28467725,6.0768,321.3,175.62345
9785921,K03372.02,FALSE POSITIVE,73.506021,5.734,485.6,163.5692
6786037,K00564.01,CONFIRMED,21.05349939,7.1605,496.6,171.92457
6786037,K00564.02,CONFIRMED,127.905412,14.475,4020.6,246.46401
6786037,K00564.03,CONFIRMED,6.21716039,4.4289,211.2,131.71857
4247092,K00403.01,FALSE POSITIVE,21.05647572,1.238,1293.6,171.133613
4949751,K00404.01,FALSE POSITIVE,31.80514278,7.6213,4675.3,186.38905
10157458,K01083.02,CANDIDATE,4.57797412,2.862,125.4,135.63058
5003117,K00405.01,FALSE POSITIVE,37.60936976,6.8615,27590.8,190.724991
5035972,K00406.01,FALSE POSITIVE,49.26678528,5.5692,8494.0,191.187887
5218441,K00407.01,FALSE POSITIVE,3.613757526,5.9128,4872.2,171.422542
5351250,K00408.01,CONFIRMED,7.381980206,3.1152,1433.8,173.072659
8043638,K00460.01,CONFIRMED,17.58751692,4.3773,1377.8,176.077382
8261920,K02174.04,CANDIDATE,3.01609637,1.57,196.3,131.55327
8621348,K00461.01,FALSE POSITIVE,11.34436822,5.558,586.3,172.84392
8773869,K00462.01,FALSE POSITIVE,1.576341127,3.1232,335.1,170.88145
8845205,K00463.01,CONFIRMED,18.47762694,1.94,2604.6,185.269061
8890783,K00464.01,CONFIRMED,58.36205791,6.3363,5374.7,196.555405
8890783,K00464.02,CONFIRMED,5.350156114,2.2647,764.8,195.761347
6716545,K02906.03,CANDIDATE,21.9424316,7.447,72.7,143.8807
6422155,K00510.02,CONFIRMED,6.38899658,3.5032,543.3,175.4761
6422155,K00510.03,CONFIRMED,14.62709685,4.097,396.4,136.23467
6422155,K00510.04,CONFIRMED,35.1184432,4.59,542.4,152.12282
6451936,K00511.01,CONFIRMED,8.00579096,3.0549,629.7,170.50325
6451936,K00511.02,CONFIRMED,4.26374378,2.2725,182.0,133.72073
1723078,K07624.01,CANDIDATE,330.025002,6.659,259.2,364.8075
8056665,K00089.01,CONFIRMED,84.6877524,10.0248,347.7,150.57084
7025846,K00565.01,FALSE POSITIVE,2.340523247,3.156,175.4,170.19754
7119481,K00566.01,CONFIRMED,25.85499978,3.8737,610.5,192.57484
7445445,K00567.01,CONFIRMED,10.68758211,3.3812,777.7,169.93115
7445445,K00567.02,CONFIRMED,20.30303506,4.5038,533.4,176.8028
8397947,K04772.03,FALSE POSITIVE,39.0930875,5.687,476.3,147.6774
5351250,K00408.02,CONFIRMED,12.56096618,3.7647,923.1,166.79483
5351250,K00408.03,CONFIRMED,30.8261043,5.914,742.2,153.01503
6850504,K00070.02,CONFIRMED,3.696121272,2.463,383.4,134.5014
5351250,K00408.04,CONFIRMED,3.42806306,2.417,178.4,132.36268
5444548,K00409.01,CONFIRMED,13.24931848,4.4859,647.6,179.52171
10187017,K00082.06,FALSE POSITIVE,22.4098677,2.271,69.8,147.38366
8891318,K00465.01,FALSE POSITIVE,363.706662,8.553,1624.6,204.02069
9008220,K00466.01,CANDIDATE,9.391039263,2.8386,2895.6,170.539799
9583881,K00467.01,CONFIRMED,18.00932214,4.9611,3004.4,182.441015
9589524,K00468.01,CONFIRMED,22.18431824,3.0397,1593.0,174.597325
9955262,K00076.01,CANDIDATE,77.4794704,10.1151,1237.0,154.70734
8019043,K06048.02,FALSE POSITIVE,0.80489537,0.92,,132.0521644
11775507,K06245.03,FALSE POSITIVE,276.32360146,9.8964,81.3,162.1955353
10187017,K00082.05,CONFIRMED,5.28691996,2.579,41.5,135.85427
6838050,K00512.01,CONFIRMED,6.51003001,3.3095,602.8,172.91588
6937692,K00513.01,CONFIRMED,35.18105723,7.545,987.7,170.09969
7602070,K00514.01,FALSE POSITIVE,11.75560012,4.7,648.8,176.07519
7812179,K00515.01,FALSE POSITIVE,17.79421914,4.1918,1549.4,169.605214
1868404,K07625.01,FALSE POSITIVE,6.12601169,1.733,40.2,134.83637
7445445,K00567.03,CONFIRMED,29.02235217,4.0263,637.6,198.37025
7595157,K00568.01,CONFIRMED,3.383540239,1.403,255.7,169.63859
7595157,K00568.02,CONFIRMED,2.358952404,1.593,94.1,132.68957
8008206,K00569.01,CONFIRMED,20.72904234,2.8066,561.7,185.43113
8008206,K00569.02,CONFIRMED,1.632916419,1.5599,209.2,134.54956
7906892,K04773.02,CANDIDATE,11.1438086,7.905,41.7,131.725
5449777,K00410.01,FALSE POSITIVE,7.216951388,1.89082,4284.5,176.283024
5478055,K00411.01,FALSE POSITIVE,15.85238672,5.179,928.5,174.22654
5683743,K00412.01,CONFIRMED,4.147021189,2.8997,3680.7,170.325835
5791986,K00413.01,CONFIRMED,15.22895514,2.5967,1124.8,176.56001
5791986,K00413.02,CONFIRMED,24.67458244,3.2648,650.6,146.77261
8320630,K04846.02,CANDIDATE,32.526674,6.842,204.9,137.3054
9703198,K00469.01,CANDIDATE,10.32906563,1.44,2309.8,174.608213
9844088,K00470.01,CONFIRMED,3.750832927,1.9457,2397.9,171.151696
10019643,K00471.01,CONFIRMED,21.34736612,4.184,630.5,171.73531
10019643,K00471.02,CONFIRMED,7.81100952,3.231,126.7,132.30566
10123064,K00472.01,CONFIRMED,4.243748097,3.3603,1409.7,173.563074
5653126,K06612.02,FALSE POSITIVE,2.404483552,0.2961,0.8,133.170974
7840044,K00516.01,FALSE POSITIVE,13.54204116,3.334,338.7,171.09767
8015907,K00517.01,CONFIRMED,2.752359689,2.0722,791.9,171.259808
8017703,K00518.01,CONFIRMED,13.98177862,2.958,1018.4,181.975114
8017703,K00518.02,CONFIRMED,44.0003975,5.1115,599.6,210.76222
8017703,K00518.03,CONFIRMED,247.354914,8.677,1291.8,364.15832
